,Chapter,Words,Word_Count
59930,chapter 50,fifth,2
59931,chapter 50,june,1
59932,chapter 50,1829,2
59933,chapter 50,wrote,1
59934,chapter 50,september,1
59935,chapter 50,convinced,1
59936,chapter 50,identity,1
59937,chapter 50,venture,1
59938,chapter 50,grew,1
59939,chapter 50,uneasy,1
59940,chapter 50,attention,1
59941,chapter 50,looked,2
59942,chapter 50,represented,1
59943,chapter 50,confidential,1
59944,chapter 50,rome,1
59945,chapter 50,start,2
59946,chapter 50,de,1
59947,chapter 50,morcerf's,1
59948,chapter 50,messrs,1
59949,chapter 50,bankers,1
59950,chapter 50,happened,1
59951,chapter 50,god's,1
59952,chapter 50,sake,1
59953,chapter 50,tell,6
59954,chapter 50,constantly,3
59955,chapter 50,denied,1
59956,chapter 50,probable,1
59957,chapter 50,grateful,2
59958,chapter 50,kindness,1
59959,chapter 50,shown,1
59960,chapter 50,method,1
59961,chapter 50,requiting,1
59962,chapter 50,obligation,1
59963,chapter 50,possible,1
59964,chapter 50,even,1
59965,chapter 50,miracle,1
59966,chapter 50,asked,1
59967,chapter 50,earnestly,2
59968,chapter 50,sailor',1
59969,chapter 50,evidently,1
59970,chapter 50,fictitious,1
59971,chapter 50,noticing,1
59972,chapter 50,struck,1
59973,chapter 50,about,1
59974,chapter 50,height,1
59975,chapter 50,perhaps,3
59976,chapter 50,taller,1
59977,chapter 50,chin,1
59978,chapter 50,imprisoned,1
59979,chapter 50,high,1
59980,chapter 50,cravat,1
59981,chapter 50,closely,1
59982,chapter 50,buttoned,1
59983,chapter 50,pencil,1
59984,chapter 50,sparkled,1
59985,chapter 50,guessed,1
59986,chapter 50,knew,2
59987,chapter 50,lord,4
59988,chapter 50,wilmore,4
59989,chapter 50,doing,1
59990,chapter 50,actions,1
59991,chapter 50,kind,1
59992,chapter 50,revealing,1
59993,chapter 50,eccentric,1
59994,chapter 50,being,1
59995,chapter 50,believe,4
59996,chapter 50,existence,1
59997,chapter 50,gratitude,3
59998,chapter 50,exclaimed,1
59999,chapter 50,clasping,1
60000,chapter 50,hands,2
60001,chapter 50,credit,1
60002,chapter 50,period,1
60003,chapter 50,accents,1
60004,chapter 50,julie's,2
60005,chapter 50,since,1
60006,chapter 50,proofs,1
60007,chapter 50,exist,1
60008,chapter 50,gentleman,1
60009,chapter 50,discover,1
60010,chapter 50,tears,3
60011,chapter 50,again,2
60012,chapter 50,hastily,2
60013,chapter 50,anything,1
60014,chapter 50,alas,1
60015,chapter 50,repress,1
60016,chapter 50,fear,2
60017,chapter 50,parted,1
60018,chapter 50,palermo,1
60019,chapter 50,setting,1
60020,chapter 50,remote,1
60021,chapter 50,regions,1
60022,chapter 50,return,1
60023,chapter 50,cruel,1
60024,chapter 50,affected,1
60025,chapter 50,lady's,1
60026,chapter 50,swam,1
60027,chapter 50,gravely,1
60028,chapter 50,gazing,1
60029,chapter 50,liquid,1
60030,chapter 50,pearls,1
60031,chapter 50,trickled,1
60032,chapter 50,shed,1
60033,chapter 50,reconcile,1
60034,chapter 50,mankind,1
60035,chapter 50,held,1
60036,chapter 50,hers,1
60037,chapter 50,accent,1
60038,chapter 50,useless,1
60039,chapter 50,inquire,1
60040,chapter 50,seek,1
60041,chapter 50,friend,3
60042,chapter 50,secrets,1
60043,chapter 50,confided,1
60044,chapter 50,word,1
60045,chapter 50,lead,1
60046,chapter 50,suppose,1
60047,chapter 50,,20
60048,chapter 50,once,1
60049,chapter 50,case,1
60050,chapter 50,supposes,1
60051,chapter 50,coming,1
60052,chapter 50,aid,1
60053,chapter 50,quite,1
60054,chapter 50,right,1
60055,chapter 50,recollect,1
60056,chapter 50,excellent,2
60057,chapter 50,often,2
60058,chapter 50,us',1
60059,chapter 50,started,1
60060,chapter 50,eagerly,1
60061,chapter 50,miraculously,1
60062,chapter 50,performed,1
60063,chapter 50,believed,1
60064,chapter 50,arisen,1
60065,chapter 50,grave,1
60066,chapter 50,superstition,1
60067,chapter 50,world,1
60068,chapter 50,destroyed,1
60069,chapter 50,faith,1
60070,chapter 50,muse,1
60071,chapter 50,over,1
60072,chapter 50,pronounce,1
60073,chapter 50,dear,1
60074,chapter 50,forever,1
60075,chapter 50,bed,1
60076,chapter 50,near,1
60077,chapter 50,approach,1
60078,chapter 50,eternity,1
60079,chapter 50,seemed,1
60080,chapter 50,illumined,1
60081,chapter 50,mind,1
60082,chapter 50,supernatural,1
60083,chapter 50,light,1
60084,chapter 50,doubt,1
60085,chapter 50,conviction,1
60086,chapter 50,words,3
60087,chapter 50,edmond,1
60088,chapter 50,dantes',1
60089,chapter 50,paleness,1
60090,chapter 50,time,2
60091,chapter 50,increasing,1
60092,chapter 50,alarming,1
60093,chapter 50,speak,1
60094,chapter 50,watch,1
60095,chapter 50,hurried,1
60096,chapter 50,trust,1
60097,chapter 50,allow,1
60098,chapter 50,occasionally,1
60099,chapter 50,friendship,1
60100,chapter 50,feel,2
60101,chapter 50,welcome,1
60102,chapter 50,many,1
60103,chapter 50,yielded,1
60104,chapter 50,feelings,1
60105,chapter 50,strange,1
60106,chapter 50,sure,1
60107,chapter 50,likes,1
60108,chapter 50,times,1
60109,chapter 50,fancied,1
60110,chapter 51,chapter,1
60111,chapter 51,51,1
60112,chapter 51,pyramus,1
60113,chapter 51,and,145
60114,chapter 51,thisbe,1
60115,chapter 51,about,10
60116,chapter 51,two,3
60117,chapter 51,thirds,1
60118,chapter 51,of,175
60119,chapter 51,the,273
60120,chapter 51,way,4
60121,chapter 51,along,2
60122,chapter 51,faubourg,3
60123,chapter 51,saint,4
60124,chapter 51,honore,3
60125,chapter 51,in,84
60126,chapter 51,rear,1
60127,chapter 51,one,17
60128,chapter 51,most,6
60129,chapter 51,imposing,1
60130,chapter 51,mansions,1
60131,chapter 51,this,21
60132,chapter 51,rich,1
60133,chapter 51,neighborhood,1
60134,chapter 51,where,6
60135,chapter 51,various,2
60136,chapter 51,houses,1
60137,chapter 51,vie,1
60138,chapter 51,with,30
60139,chapter 51,each,3
60140,chapter 51,other,8
60141,chapter 51,for,55
60142,chapter 51,elegance,1
60143,chapter 51,design,1
60144,chapter 51,magnificence,1
60145,chapter 51,construction,2
60146,chapter 51,extended,1
60147,chapter 51,a,114
60148,chapter 51,large,3
60149,chapter 51,garden,7
60150,chapter 51,wide,1
60151,chapter 51,spreading,1
60152,chapter 51,chestnut,2
60153,chapter 51,trees,3
60154,chapter 51,raised,1
60155,chapter 51,their,10
60156,chapter 51,heads,1
60157,chapter 51,high,5
60158,chapter 51,above,3
60159,chapter 51,walls,2
60160,chapter 51,solid,1
60161,chapter 51,rampart,1
60162,chapter 51,coming,5
60163,chapter 51,every,3
60164,chapter 51,spring,2
60165,chapter 51,scattered,1
60166,chapter 51,shower,1
60167,chapter 51,delicate,1
60168,chapter 51,pink,1
60169,chapter 51,white,2
60170,chapter 51,blossoms,1
60171,chapter 51,into,10
60172,chapter 51,stone,3
60173,chapter 51,vases,2
60174,chapter 51,that,81
60175,chapter 51,stood,1
60176,chapter 51,upon,5
60177,chapter 51,square,1
60178,chapter 51,pilasters,1
60179,chapter 51,curiously,1
60180,chapter 51,wrought,1
60181,chapter 51,iron,7
60182,chapter 51,gate,10
60183,chapter 51,dated,1
60184,chapter 51,from,31
60185,chapter 51,time,8
60186,chapter 51,louis,1
60187,chapter 51,xii,1
60188,chapter 51,noble,1
60189,chapter 51,entrance,2
60190,chapter 51,however,4
60191,chapter 51,spite,1
60192,chapter 51,its,7
60193,chapter 51,striking,1
60194,chapter 51,appearance,1
60195,chapter 51,graceful,1
60196,chapter 51,effect,1
60197,chapter 51,geraniums,1
60198,chapter 51,planted,2
60199,chapter 51,as,45
60200,chapter 51,they,8
60201,chapter 51,waved,1
60202,chapter 51,variegated,1
60203,chapter 51,leaves,2
60204,chapter 51,wind,1
60205,chapter 51,charmed,1
60206,chapter 51,eye,3
60207,chapter 51,scarlet,1
60208,chapter 51,bloom,1
60209,chapter 51,had,21
60210,chapter 51,fallen,2
60211,chapter 51,utter,2
60212,chapter 51,disuse,1
60213,chapter 51,proprietors,1
60214,chapter 51,mansion,3
60215,chapter 51,many,6
60216,chapter 51,years,3
60217,chapter 51,before,6
60218,chapter 51,thought,4
60219,chapter 51,it,43
60220,chapter 51,best,2
60221,chapter 51,to,133
60222,chapter 51,confine,1
60223,chapter 51,themselves,1
60224,chapter 51,possession,1
60225,chapter 51,house,5
60226,chapter 51,itself,4
60227,chapter 51,thickly,1
60228,chapter 51,court,1
60229,chapter 51,yard,1
60230,chapter 51,opening,2
60231,chapter 51,shut,2
60232,chapter 51,by,25
60233,chapter 51,which,17
60234,chapter 51,formerly,1
60235,chapter 51,communicated,1
60236,chapter 51,fine,2
60237,chapter 51,kitchen,5
60238,chapter 51,an,14
60239,chapter 51,acre,1
60240,chapter 51,demon,1
60241,chapter 51,speculation,2
60242,chapter 51,drew,1
60243,chapter 51,line,2
60244,chapter 51,or,16
60245,chapter 51,words,4
60246,chapter 51,projected,2
60247,chapter 51,street,7
60248,chapter 51,at,28
60249,chapter 51,farther,1
60250,chapter 51,side,4
60251,chapter 51,was,30
60252,chapter 51,laid,1
60253,chapter 51,out,3
60254,chapter 51,name,7
60255,chapter 51,chosen,2
60256,chapter 51,posted,1
60257,chapter 51,up,9
60258,chapter 51,on,23
60259,chapter 51,plate,1
60260,chapter 51,but,40
60261,chapter 51,begun,1
60262,chapter 51,occurred,1
60263,chapter 51,possessor,1
60264,chapter 51,property,1
60265,chapter 51,handsome,1
60266,chapter 51,sum,2
60267,chapter 51,might,6
60268,chapter 51,be,23
60269,chapter 51,obtained,2
60270,chapter 51,ground,7
60271,chapter 51,then,10
60272,chapter 51,devoted,4
60273,chapter 51,fruits,1
60274,chapter 51,vegetables,1
60275,chapter 51,building,2
60276,chapter 51,proposed,1
60277,chapter 51,so,39
60278,chapter 51,making,1
60279,chapter 51,branch,1
60280,chapter 51,communication,1
60281,chapter 51,important,1
60282,chapter 51,thoroughfares,1
60283,chapter 51,city,2
60284,chapter 51,paris,2
60285,chapter 51,matters,2
60286,chapter 51,though,12
60287,chapter 51,man,11
60288,chapter 51,proposes,1
60289,chapter 51,money,2
60290,chapter 51,disposes,1
60291,chapter 51,some,8
60292,chapter 51,such,11
60293,chapter 51,difficulty,1
60294,chapter 51,newly,1
60295,chapter 51,named,2
60296,chapter 51,died,2
60297,chapter 51,almost,7
60298,chapter 51,birth,1
60299,chapter 51,purchaser,1
60300,chapter 51,having,6
60301,chapter 51,paid,3
60302,chapter 51,price,2
60303,chapter 51,being,13
60304,chapter 51,quite,2
60305,chapter 51,unable,1
60306,chapter 51,find,5
60307,chapter 51,any,10
60308,chapter 51,willing,1
60309,chapter 51,take,2
60310,chapter 51,his,23
60311,chapter 51,bargain,1
60312,chapter 51,off,4
60313,chapter 51,hands,1
60314,chapter 51,without,6
60315,chapter 51,considerable,1
60316,chapter 51,loss,1
60317,chapter 51,yet,6
60318,chapter 51,still,6
60319,chapter 51,clinging,1
60320,chapter 51,belief,1
60321,chapter 51,future,3
60322,chapter 51,day,6
60323,chapter 51,he,26
60324,chapter 51,should,7
60325,chapter 51,obtain,3
60326,chapter 51,would,23
60327,chapter 51,repay,1
60328,chapter 51,him,9
60329,chapter 51,not,32
60330,chapter 51,only,7
60331,chapter 51,past,2
60332,chapter 51,outlay,1
60333,chapter 51,also,3
60334,chapter 51,interest,3
60335,chapter 51,capital,1
60336,chapter 51,locked,1
60337,chapter 51,new,1
60338,chapter 51,acquisition,2
60339,chapter 51,contented,1
60340,chapter 51,himself,3
60341,chapter 51,letting,1
60342,chapter 51,temporarily,1
60343,chapter 51,market,1
60344,chapter 51,gardeners,1
60345,chapter 51,yearly,1
60346,chapter 51,rental,1
60347,chapter 51,500,2
60348,chapter 51,francs,2
60349,chapter 51,we,7
60350,chapter 51,have,39
60351,chapter 51,said,13
60352,chapter 51,leading,3
60353,chapter 51,been,16
60354,chapter 51,closed,1
60355,chapter 51,left,3
60356,chapter 51,rust,1
60357,chapter 51,bade,1
60358,chapter 51,fair,2
60359,chapter 51,long,2
60360,chapter 51,eat,1
60361,chapter 51,hinges,1
60362,chapter 51,while,8
60363,chapter 51,prevent,2
60364,chapter 51,ignoble,1
60365,chapter 51,glances,1
60366,chapter 51,diggers,1
60367,chapter 51,delvers,1
60368,chapter 51,presuming,1
60369,chapter 51,sully,1
60370,chapter 51,aristocratic,1
60371,chapter 51,enclosure,2
60372,chapter 51,belonging,1
60373,chapter 51,boarded,1
60374,chapter 51,height,1
60375,chapter 51,six,1
60376,chapter 51,feet,1
60377,chapter 51,true,4
60378,chapter 51,planks,4
60379,chapter 51,were,15
60380,chapter 51,closely,1
60381,chapter 51,adjusted,1
60382,chapter 51,hasty,2
60383,chapter 51,peep,1
60384,chapter 51,through,6
60385,chapter 51,interstices,1
60386,chapter 51,strict,1
60387,chapter 51,decorum,1
60388,chapter 51,rigid,1
60389,chapter 51,propriety,1
60390,chapter 51,inhabitants,2
60391,chapter 51,no,16
60392,chapter 51,grounds,2
60393,chapter 51,apprehending,1
60394,chapter 51,advantage,1
60395,chapter 51,taken,2
60396,chapter 51,circumstance,1
60397,chapter 51,horticulture,1
60398,chapter 51,seemed,2
60399,chapter 51,abandoned,2
60400,chapter 51,deserted,1
60401,chapter 51,cabbages,1
60402,chapter 51,carrots,1
60403,chapter 51,radishes,1
60404,chapter 51,pease,1
60405,chapter 51,melons,1
60406,chapter 51,once,4
60407,chapter 51,flourished,1
60408,chapter 51,scanty,1
60409,chapter 51,crop,3
60410,chapter 51,lucerne,3
60411,chapter 51,alone,2
60412,chapter 51,bore,1
60413,chapter 51,evidence,1
60414,chapter 51,deemed,1
60415,chapter 51,worthy,2
60416,chapter 51,cultivation,1
60417,chapter 51,small,5
60418,chapter 51,low,1
60419,chapter 51,door,1
60420,chapter 51,gave,3
60421,chapter 51,egress,1
60422,chapter 51,walled,1
60423,chapter 51,space,1
60424,chapter 51,describing,1
60425,chapter 51,unproductive,1
60426,chapter 51,renters,1
60427,chapter 51,now,9
60428,chapter 51,completely,1
60429,chapter 51,general,3
60430,chapter 51,estimation,1
60431,chapter 51,return,3
60432,chapter 51,even,8
60433,chapter 51,half,4
60434,chapter 51,per,2
60435,chapter 51,cent,1
60436,chapter 51,originally,1
60437,chapter 51,towards,3
60438,chapter 51,mentioned,1
60439,chapter 51,rose,1
60440,chapter 51,wall,2
60441,chapter 51,affecting,1
60442,chapter 51,growth,1
60443,chapter 51,luxuriant,1
60444,chapter 51,shrubs,1
60445,chapter 51,flowers,1
60446,chapter 51,eagerly,1
60447,chapter 51,dressed,2
60448,chapter 51,forward,1
60449,chapter 51,fill,1
60450,chapter 51,vacant,1
60451,chapter 51,spaces,1
60452,chapter 51,asserting,1
60453,chapter 51,right,4
60454,chapter 51,enjoy,3
60455,chapter 51,boon,1
60456,chapter 51,light,1
60457,chapter 51,air,1
60458,chapter 51,corner,1
60459,chapter 51,foliage,1
60460,chapter 51,became,2
60461,chapter 51,thick,1
60462,chapter 51,bench,2
60463,chapter 51,sundry,1
60464,chapter 51,rustic,1
60465,chapter 51,seats,1
60466,chapter 51,indicated,1
60467,chapter 51,sheltered,1
60468,chapter 51,spot,1
60469,chapter 51,either,4
60470,chapter 51,favor,2
60471,chapter 51,particular,1
60472,chapter 51,use,2
60473,chapter 51,inhabitant,1
60474,chapter 51,faintly,1
60475,chapter 51,discernible,1
60476,chapter 51,dense,1
60477,chapter 51,mass,1
60478,chapter 51,verdure,1
60479,chapter 51,partially,1
60480,chapter 51,concealed,1
60481,chapter 51,situated,1
60482,chapter 51,hundred,2
60483,chapter 51,paces,1
60484,chapter 51,whoever,1
60485,chapter 51,selected,2
60486,chapter 51,retired,1
60487,chapter 51,portion,1
60488,chapter 51,boundary,1
60489,chapter 51,walk,1
60490,chapter 51,place,5
60491,chapter 51,meditation,1
60492,chapter 51,abundantly,1
60493,chapter 51,justified,1
60494,chapter 51,choice,1
60495,chapter 51,absence,1
60496,chapter 51,all,20
60497,chapter 51,glare,1
60498,chapter 51,cool,1
60499,chapter 51,refreshing,1
60500,chapter 51,shade,1
60501,chapter 51,screen,2
60502,chapter 51,afforded,1
60503,chapter 51,scorching,1
60504,chapter 51,rays,1
60505,chapter 51,sun,1
60506,chapter 51,found,3
60507,chapter 51,there,13
60508,chapter 51,during,3
60509,chapter 51,burning,1
60510,chapter 51,days,4
60511,chapter 51,hottest,2
60512,chapter 51,summer,1
60513,chapter 51,incessant,1
60514,chapter 51,melodious,1
60515,chapter 51,warbling,1
60516,chapter 51,birds,1
60517,chapter 51,entire,1
60518,chapter 51,removal,1
60519,chapter 51,noise,1
60520,chapter 51,bustle,1
60521,chapter 51,evening,2
60522,chapter 51,warmest,2
60523,chapter 51,bestowed,1
60524,chapter 51,seen,3
60525,chapter 51,negligently,1
60526,chapter 51,thrown,1
60527,chapter 51,book,1
60528,chapter 51,parasol,1
60529,chapter 51,work,2
60530,chapter 51,basket,1
60531,chapter 51,hung,1
60532,chapter 51,partly,1
60533,chapter 51,embroidered,1
60534,chapter 51,cambric,1
60535,chapter 51,handkerchief,1
60536,chapter 51,little,6
60537,chapter 51,distance,1
60538,chapter 51,these,4
60539,chapter 51,articles,1
60540,chapter 51,young,12
60541,chapter 51,woman,2
60542,chapter 51,standing,2
60543,chapter 51,close,3
60544,chapter 51,endeavoring,1
60545,chapter 51,discern,1
60546,chapter 51,something,1
60547,chapter 51,means,3
60548,chapter 51,openings,1
60549,chapter 51,earnestness,1
60550,chapter 51,her,20
60551,chapter 51,attitude,1
60552,chapter 51,fixed,1
60553,chapter 51,gaze,1
60554,chapter 51,she,10
60555,chapter 51,seek,1
60556,chapter 51,object,1
60557,chapter 51,wishes,1
60558,chapter 51,proving,1
60559,chapter 51,how,9
60560,chapter 51,much,12
60561,chapter 51,feelings,4
60562,chapter 51,interested,1
60563,chapter 51,matter,2
60564,chapter 51,instant,2
60565,chapter 51,waste,1
60566,chapter 51,noiselessly,1
60567,chapter 51,opened,1
60568,chapter 51,tall,1
60569,chapter 51,powerful,2
60570,chapter 51,appeared,1
60571,chapter 51,common,1
60572,chapter 51,gray,1
60573,chapter 51,blouse,2
60574,chapter 51,velvet,1
60575,chapter 51,cap,2
60576,chapter 51,carefully,2
60577,chapter 51,arranged,1
60578,chapter 51,hair,1
60579,chapter 51,beard,1
60580,chapter 51,mustache,1
60581,chapter 51,richest,1
60582,chapter 51,glossiest,1
60583,chapter 51,black,1
60584,chapter 51,ill,2
60585,chapter 51,accorded,1
60586,chapter 51,plebeian,1
60587,chapter 51,attire,1
60588,chapter 51,after,4
60589,chapter 51,casting,1
60590,chapter 51,rapid,2
60591,chapter 51,glance,1
60592,chapter 51,around,1
60593,chapter 51,order,2
60594,chapter 51,assure,2
60595,chapter 51,unobserved,1
60596,chapter 51,entered,1
60597,chapter 51,closing,1
